,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords
332834,user_677,The engine exhaust is rectangular,3HPZF4IVNOMRGMHVPAFLDSKSAQRCYC,161.0,a26639a06e2ae1ede7d756565593b850,airplane,ShapeNet,f89b085c37779a5997517c313146c4ab,airplane,ShapeNet,False,airplane/ShapeNet/f89b085c37779a5997517c313146c4ab,airplane/ShapeNet/a26639a06e2ae1ede7d756565593b850,True,airplane,airplane,2,"['the', 'engine', 'exhaust', 'is', 'rectangular']",5,the engine exhaust is rectangular,train,train,train,train,"[1, 10, 3577, 1670, 7, 128, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
332835,user_1651,The wings are fatter and bulkier,3QUO65DNQWHB82UT5ERN578W3GNOUB,50.0,a26639a06e2ae1ede7d756565593b850,airplane,ShapeNet,f89b085c37779a5997517c313146c4ab,airplane,ShapeNet,False,airplane/ShapeNet/f89b085c37779a5997517c313146c4ab,airplane/ShapeNet/a26639a06e2ae1ede7d756565593b850,True,airplane,airplane,2,"['the', 'wings', 'are', 'fat', '-er', 'and', 'bulky', '-er']",8,the wings are fat -er and bulky -er,train,train,train,train,"[1, 10, 762, 16, 866, 9, 47, 483, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332836,user_947,It does not have bombs on the ends of its wings.,3KIBXJ1WD7NX56PHB0NLZKZY1WEKOD,55.0,5a37bc42a52130a18f52dc705c3109b9,airplane,ShapeNet,e7158ecb09050b03873ec74c119307b9,airplane,ShapeNet,False,airplane/ShapeNet/e7158ecb09050b03873ec74c119307b9,airplane/ShapeNet/5a37bc42a52130a18f52dc705c3109b9,True,airplane,airplane,2,"['it', 'does', 'not', 'have', 'bombs', 'on', 'the', 'ends', 'of', 'its', 'wings']",11,it does not have bombs on the ends of its wings,train,train,train,train,"[1, 23, 39, 40, 84, 3637, 20, 10, 247, 38, 5, 762, 2, 0, 0, 0, 0, 0]",wing
332840,user_923,It has a wider wing span,31T4R4OBOU9812LU21PL0F0V5OF7CW,74.0,e96cd99f545a4d22b0a339fc52929deb,airplane,ShapeNet,airplane_0023,airplane,ModelNet,False,airplane/ModelNet/airplane_0023,airplane/ShapeNet/e96cd99f545a4d22b0a339fc52929deb,False,airplane,airplane,2,"['it', 'has', 'a', 'wide', '-er', 'wing', 'span']",7,it has a wide -er wing span,train,train,train,train,"[1, 23, 24, 26, 83, 9, 2711, 1907, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332844,user_923,There are winglets,38YMOXR4MWSYB0DU0IKU6V72318W67,81.0,aeb538b2f1c36a8d9e811b082458229e,airplane,ShapeNet,eee96e21bf51ee6ce719b5362fe06bbb,airplane,ShapeNet,False,airplane/ShapeNet/eee96e21bf51ee6ce719b5362fe06bbb,airplane/ShapeNet/aeb538b2f1c36a8d9e811b082458229e,False,airplane,airplane,2,"['there', 'are', 'winglets']",3,there are winglets,train,train,train,train,"[1, 15, 16, 3608, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332849,user_923,The fuselage is shorter,36WLNQG7813A0C8YB97WV5MUAX3BEE,101.0,56c79a936f57ef3f7b164268a44f7712,airplane,ShapeNet,1eb1d7d471f3c4c0634efb708169415,airplane,ShapeNet,False,airplane/ShapeNet/1eb1d7d471f3c4c0634efb708169415,airplane/ShapeNet/56c79a936f57ef3f7b164268a44f7712,True,airplane,airplane,2,"['the', 'fuselage', 'is', 'short', '-er']",5,the fuselage is short -er,train,train,train,train,"[1, 10, 3575, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
332850,user_1601,It has a twin vertical tail.,3F6HPJW4JFTATZUTDG8RGIQQNW9W2T,98.0,56c79a936f57ef3f7b164268a44f7712,airplane,ShapeNet,1eb1d7d471f3c4c0634efb708169415,airplane,ShapeNet,False,airplane/ShapeNet/1eb1d7d471f3c4c0634efb708169415,airplane/ShapeNet/56c79a936f57ef3f7b164268a44f7712,True,airplane,airplane,2,"['it', 'has', 'a', 'twin', 'vertical', 'tail']",6,it has a twin vertical tail,train,train,train,train,"[1, 23, 24, 26, 1288, 283, 1594, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332858,user_2001,It has more rectangular wings,35K3O9HUAD60DTKEGBTSEVDFOOFEF4,76.0,3c6c4be95d2dad2937b25178f54477f4,airplane,ShapeNet,d1d308692cb4b6059a6e43b878d5b335,airplane,ShapeNet,False,airplane/ShapeNet/d1d308692cb4b6059a6e43b878d5b335,airplane/ShapeNet/3c6c4be95d2dad2937b25178f54477f4,True,airplane,airplane,2,"['it', 'has', 'more', 'rectangular', 'wings']",5,it has more rectangular wings,test,train,test,train,"[1, 23, 24, 34, 128, 762, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332859,user_1508,It has vertical and horizontal stabilizers on the tail,3AAJC4I4FILETQX6VOYQE36P64NZJN,149.0,2a856d0462a38e2518b14db3b83de9ff,airplane,ShapeNet,2026699e25ba56c5fd6b49391fda17,airplane,ShapeNet,False,airplane/ShapeNet/2026699e25ba56c5fd6b49391fda17,airplane/ShapeNet/2a856d0462a38e2518b14db3b83de9ff,True,airplane,airplane,2,"['it', 'has', 'vertical', 'and', 'horizontal', 'stabilizers', 'on', 'the', 'tail']",9,it has vertical and horizontal stabilizers on the tail,test,train,test,train,"[1, 23, 24, 283, 47, 265, 3584, 20, 10, 1594, 2, 0, 0, 0, 0, 0, 0, 0]",tail
332860,user_1651,The fuselage is thinner,32ZKVD547HG7QES1MPQ0CEIXJ46B38,81.0,2a856d0462a38e2518b14db3b83de9ff,airplane,ShapeNet,2026699e25ba56c5fd6b49391fda17,airplane,ShapeNet,False,airplane/ShapeNet/2026699e25ba56c5fd6b49391fda17,airplane/ShapeNet/2a856d0462a38e2518b14db3b83de9ff,True,airplane,airplane,2,"['the', 'fuselage', 'is', 'thin', '-er']",5,the fuselage is thin -er,test,train,test,train,"[1, 10, 3575, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
332863,user_923,There are no winglets,39LOEL67OUYOOGUUJD6QLCSWB3483Z,118.0,ac026df0c0add322f37f38dedb2f1219,airplane,ShapeNet,d83300deab42c100eb9db4e832a6dd82,airplane,ShapeNet,False,airplane/ShapeNet/d83300deab42c100eb9db4e832a6dd82,airplane/ShapeNet/ac026df0c0add322f37f38dedb2f1219,True,airplane,airplane,2,"['there', 'are', 'no', 'winglets']",4,there are no winglets,train,train,train,train,"[1, 15, 16, 123, 3608, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332864,user_1489,The wing tips are not pointed up as much,3RKNTXVS3ORNP06DGPVNR8QXFQPA4D,53.0,ac026df0c0add322f37f38dedb2f1219,airplane,ShapeNet,d83300deab42c100eb9db4e832a6dd82,airplane,ShapeNet,False,airplane/ShapeNet/d83300deab42c100eb9db4e832a6dd82,airplane/ShapeNet/ac026df0c0add322f37f38dedb2f1219,True,airplane,airplane,2,"['the', 'wing', 'tips', 'are', 'not', 'pointed', 'up', 'as', 'much']",9,the wing tips are not pointed up as much,train,train,train,train,"[1, 10, 2711, 878, 16, 40, 387, 269, 52, 59, 2, 0, 0, 0, 0, 0, 0, 0]",wing
332868,user_677,Its fuselage is not as curved.,34V1S5K3GUUNZ40M77A2SBZR5TK96D,193.0,f31be358cb57dffffe198fc7b510f52f,airplane,ShapeNet,167740d2a5f5cb6c7f4561609781d8c9,airplane,ShapeNet,False,airplane/ShapeNet/167740d2a5f5cb6c7f4561609781d8c9,airplane/ShapeNet/f31be358cb57dffffe198fc7b510f52f,True,airplane,airplane,2,"['its', 'fuselage', 'is', 'not', 'as', 'curved']",6,its fuselage is not as curved,train,train,train,train,"[1, 5, 3575, 7, 40, 52, 51, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
332871,user_786,Its wing tips are sharply pointed,34FNN24DCO26H18GA0SDZMEIIGJ5YP,186.0,634de14a7721145fb3f2b01de37c0b29,airplane,ShapeNet,d8719b491412ea0bb1cb87d703a74b6f,airplane,ShapeNet,False,airplane/ShapeNet/d8719b491412ea0bb1cb87d703a74b6f,airplane/ShapeNet/634de14a7721145fb3f2b01de37c0b29,False,airplane,airplane,2,"['its', 'wing', 'tips', 'are', 'sharply', 'pointed']",6,its wing tips are sharply pointed,test,train,test,train,"[1, 5, 2711, 878, 16, 771, 387, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332873,user_923,The wings are swept back,3LBXNTKX0TO0IJKI8UJSSOCB1WLX9U,103.0,1d4f988b009edadf54a2210c7b2aa25,airplane,ShapeNet,b70b049cacaee0f210af2c858faa12b9,airplane,ShapeNet,False,airplane/ShapeNet/b70b049cacaee0f210af2c858faa12b9,airplane/ShapeNet/1d4f988b009edadf54a2210c7b2aa25,False,airplane,airplane,2,"['the', 'wings', 'are', 'swept', 'back']",5,the wings are swept back,train,train,train,train,"[1, 10, 762, 16, 3593, 183, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332874,user_2001,It has missiles under its wings,3KRVW3HTZPE7TMHD3THAY213MG3SMT,32.0,1d4f988b009edadf54a2210c7b2aa25,airplane,ShapeNet,b70b049cacaee0f210af2c858faa12b9,airplane,ShapeNet,False,airplane/ShapeNet/b70b049cacaee0f210af2c858faa12b9,airplane/ShapeNet/1d4f988b009edadf54a2210c7b2aa25,False,airplane,airplane,2,"['it', 'has', 'missiles', 'under', 'its', 'wings']",6,it has missiles under its wings,train,train,train,train,"[1, 23, 24, 3587, 922, 5, 762, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332875,user_786,"It has two slanted vertical stabilizers, NOT one vertical one",3HSYG7LRBLREFF42D8VSS3IPGHNKKR,84.0,d639c8d2f55982558b96ae1a0a8b84ec,airplane,ShapeNet,879ebdd198cf4aa58f6810e1a2b6aa04,airplane,ShapeNet,False,airplane/ShapeNet/879ebdd198cf4aa58f6810e1a2b6aa04,airplane/ShapeNet/d639c8d2f55982558b96ae1a0a8b84ec,False,airplane,airplane,2,"['it', 'has', 'two', 'slanted', 'vertical', 'stabilizers', 'not', 'one', 'vertical', 'one']",10,it has two slanted vertical stabilizers not one vertical one,train,train,train,train,"[1, 23, 24, 17, 674, 283, 3584, 40, 19, 283, 19, 2, 0, 0, 0, 0, 0, 0]",tail
332877,user_456,Thet target has two fins on the tail.,34PGFRQONQ4AZVS1K1EJFZC7P5DWJU,96.0,ab7001e6d0321374b378822897b79a81,airplane,ShapeNet,72e1cdcb882b6993c1006ed55bc1a3fc,airplane,ShapeNet,False,airplane/ShapeNet/72e1cdcb882b6993c1006ed55bc1a3fc,airplane/ShapeNet/ab7001e6d0321374b378822897b79a81,True,airplane,airplane,2,"['thet', 'target', 'has', 'two', 'fins', 'on', 'the', 'tail']",8,thet target has two fins on the tail,train,train,train,train,"[1, 2373, 11, 24, 17, 1725, 20, 10, 1594, 2, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332878,user_677,It has two vertical fins.,3ZAK8W07I67Q5L2A3TPCF6CE5KCU0A,86.0,ab7001e6d0321374b378822897b79a81,airplane,ShapeNet,72e1cdcb882b6993c1006ed55bc1a3fc,airplane,ShapeNet,False,airplane/ShapeNet/72e1cdcb882b6993c1006ed55bc1a3fc,airplane/ShapeNet/ab7001e6d0321374b378822897b79a81,True,airplane,airplane,2,"['it', 'has', 'two', 'vertical', 'fins']",5,it has two vertical fins,train,train,train,train,"[1, 23, 24, 17, 283, 1725, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332881,user_239,target has numerous attachments beneath the wings,37TD41K0AJ2UK05MQ4NWV6WRT76SCT,68.0,3f387e8586f92b6b7d3b11085e75c7ad,airplane,ShapeNet,c2352a98200942e5b39b85af85a55aef,airplane,ShapeNet,False,airplane/ShapeNet/c2352a98200942e5b39b85af85a55aef,airplane/ShapeNet/3f387e8586f92b6b7d3b11085e75c7ad,True,airplane,airplane,2,"['target', 'has', 'numerous', 'attachments', 'beneath', 'the', 'wings']",7,target has numerous attachments beneath the wings,train,train,train,train,"[1, 11, 24, 1166, 1978, 177, 10, 762, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332882,user_1914,"The back of the target wings, have straight edges.",340UGXU9D0U6YM3Q6QD10Z24ZDJUVQ,307.0,3f387e8586f92b6b7d3b11085e75c7ad,airplane,ShapeNet,c2352a98200942e5b39b85af85a55aef,airplane,ShapeNet,False,airplane/ShapeNet/c2352a98200942e5b39b85af85a55aef,airplane/ShapeNet/3f387e8586f92b6b7d3b11085e75c7ad,True,airplane,airplane,2,"['the', 'back', 'of', 'the', 'target', 'wings', 'have', 'straight', 'edges']",9,the back of the target wings have straight edges,train,train,train,train,"[1, 10, 183, 38, 10, 11, 762, 84, 114, 325, 2, 0, 0, 0, 0, 0, 0, 0]",wing
332883,user_1651,The horizontal stabilizer is flatter,3R2UR8A0IC93P6OOAJ2APE70WV7OXZ,130.0,362af793b1d0084423fc69eefd95e6d3,airplane,ShapeNet,fbb2e9c15888afcaca504cdc40c452de,airplane,ShapeNet,False,airplane/ShapeNet/fbb2e9c15888afcaca504cdc40c452de,airplane/ShapeNet/362af793b1d0084423fc69eefd95e6d3,True,airplane,airplane,2,"['the', 'horizontal', 'stabilizer', 'is', 'flat', '-er']",6,the horizontal stabilizer is flat -er,train,train,train,train,"[1, 10, 265, 3590, 7, 129, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332884,user_1894,The horizontal stabilizer is flat.,3GNA64GUZGXX8ZHUJQBJM0BGIXEQ5Y,77.0,362af793b1d0084423fc69eefd95e6d3,airplane,ShapeNet,fbb2e9c15888afcaca504cdc40c452de,airplane,ShapeNet,False,airplane/ShapeNet/fbb2e9c15888afcaca504cdc40c452de,airplane/ShapeNet/362af793b1d0084423fc69eefd95e6d3,True,airplane,airplane,2,"['the', 'horizontal', 'stabilizer', 'is', 'flat']",5,the horizontal stabilizer is flat,train,train,train,train,"[1, 10, 265, 3590, 7, 129, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332886,user_1894,The vertical stabilizer is taller.,3JBT3HLQFAVAF104Q13ABZS1E0ZZPM,383.0,acb398aa5605abe5a8cba409c4409ba9,airplane,ShapeNet,79d82d0db21dff48aedf20f7099e25c5,airplane,ShapeNet,False,airplane/ShapeNet/79d82d0db21dff48aedf20f7099e25c5,airplane/ShapeNet/acb398aa5605abe5a8cba409c4409ba9,False,airplane,airplane,2,"['the', 'vertical', 'stabilizer', 'is', 'tall', '-er']",6,the vertical stabilizer is tall -er,train,train,train,train,"[1, 10, 283, 3590, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332887,user_65,It has a longer fuselage,3137ONMDKIY6RTG9RVZAWGDRQ8IEGH,60.0,5de2cc606b65b960e0b6546e08902f28,airplane,ShapeNet,d605a53c0917acada80799ffaf21ea7d,airplane,ShapeNet,False,airplane/ShapeNet/d605a53c0917acada80799ffaf21ea7d,airplane/ShapeNet/5de2cc606b65b960e0b6546e08902f28,False,airplane,airplane,2,"['it', 'has', 'a', 'long', '-er', 'fuselage']",6,it has a long -er fuselage,train,train,train,train,"[1, 23, 24, 26, 32, 9, 3575, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
332888,user_1508,It has only one vertical stabilizer and rudder,3JV9LGBJWV7S3KTYL9261S75U83GOY,152.0,5de2cc606b65b960e0b6546e08902f28,airplane,ShapeNet,d605a53c0917acada80799ffaf21ea7d,airplane,ShapeNet,False,airplane/ShapeNet/d605a53c0917acada80799ffaf21ea7d,airplane/ShapeNet/5de2cc606b65b960e0b6546e08902f28,False,airplane,airplane,2,"['it', 'has', 'only', 'one', 'vertical', 'stabilizer', 'and', 'rudder']",8,it has only one vertical stabilizer and rudder,train,train,train,train,"[1, 23, 24, 133, 19, 283, 3590, 47, 3633, 2, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332890,user_1607,the fuselage has a pointed tip,39ZSFO5CAAPX7R3WP1ZIXBRA4RPJU9,141.0,fd7c74a05072d3befef192e05c55dcd3,airplane,ShapeNet,f3e2df468c15795872517bb0a6b4d3ef,airplane,ShapeNet,False,airplane/ShapeNet/f3e2df468c15795872517bb0a6b4d3ef,airplane/ShapeNet/fd7c74a05072d3befef192e05c55dcd3,False,airplane,airplane,2,"['the', 'fuselage', 'has', 'a', 'pointed', 'tip']",6,the fuselage has a pointed tip,train,train,train,train,"[1, 10, 3575, 24, 26, 387, 357, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",body
332892,user_1712,the wings are closer to the nose of the plane,3DL65MZB8F8TAH04P93R6PSCSFQEC5,42.0,9e524a14078824b5cfe15db7c5db913,airplane,ShapeNet,aafb38ca8d8f27de350ef9fb5390c42a,airplane,ShapeNet,False,airplane/ShapeNet/aafb38ca8d8f27de350ef9fb5390c42a,airplane/ShapeNet/9e524a14078824b5cfe15db7c5db913,True,airplane,airplane,2,"['the', 'wings', 'are', 'close', '-er', 'to', 'the', 'nose', 'of', 'the', 'plane']",11,the wings are close -er to the nose of the plane,train,train,train,train,"[1, 10, 762, 16, 1025, 9, 58, 10, 1593, 38, 10, 1576, 2, 0, 0, 0, 0, 0]",wing
332895,user_1651,The wings are not swept backwards,3RXPCZQMQR477SMXF74VPWUX12Q1G3,37.0,e8bd07a978ac82baef40e4c1c2686cd3,airplane,ShapeNet,airplane_0501,airplane,ModelNet,False,airplane/ModelNet/airplane_0501,airplane/ShapeNet/e8bd07a978ac82baef40e4c1c2686cd3,False,airplane,airplane,2,"['the', 'wings', 'are', 'not', 'swept', 'backwards']",6,the wings are not swept backwards,train,train,train,train,"[1, 10, 762, 16, 40, 3593, 479, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332896,user_1885,its wings tilt up near their tips,351SEKWQS2A1RXYV63ML33F3MNDMDY,256.0,e8bd07a978ac82baef40e4c1c2686cd3,airplane,ShapeNet,airplane_0501,airplane,ModelNet,False,airplane/ModelNet/airplane_0501,airplane/ShapeNet/e8bd07a978ac82baef40e4c1c2686cd3,False,airplane,airplane,2,"['its', 'wings', 'tilt', 'up', 'near', 'their', 'tips']",7,its wings tilt up near their tips,train,train,train,train,"[1, 5, 762, 2532, 269, 348, 242, 878, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332899,user_677,Its wings sweep back more.,3483FV8BEGCCZKFNMYVNIORDZOY264,56.0,912d89d2d910a81cadcbeb54f3d014e9,airplane,ShapeNet,airplane_0540,airplane,ModelNet,False,airplane/ModelNet/airplane_0540,airplane/ShapeNet/912d89d2d910a81cadcbeb54f3d014e9,False,airplane,airplane,2,"['its', 'wings', 'sweep', 'back', 'more']",5,its wings sweep back more,train,train,train,train,"[1, 5, 762, 3596, 183, 34, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332900,user_920,The target's elevators are more triangular.,3HMIGG0U4NZP4JRI8YZGB6O9K04Y8S,59.0,912d89d2d910a81cadcbeb54f3d014e9,airplane,ShapeNet,airplane_0540,airplane,ModelNet,False,airplane/ModelNet/airplane_0540,airplane/ShapeNet/912d89d2d910a81cadcbeb54f3d014e9,False,airplane,airplane,2,"['the', 'target', ""'s"", 'elevators', 'are', 'more', 'triangular']",7,the target 's elevators are more triangular,train,train,train,train,"[1, 10, 11, 12, 3708, 16, 34, 564, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332901,user_65,It has four engines,3XXU1SWE8OO6QCOCXO8LF50KYBTA0B,56.0,dbab9feed7e936cfa87372b03d6dc78b,airplane,ShapeNet,airplane_0214,airplane,ModelNet,False,airplane/ModelNet/airplane_0214,airplane/ShapeNet/dbab9feed7e936cfa87372b03d6dc78b,True,airplane,airplane,2,"['it', 'has', 'four', 'engines']",4,it has four engines,train,train,train,train,"[1, 23, 24, 322, 3576, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
332902,user_1489,It has four engines,3HFNH7HEMJ7VOW6E0MUAQX259BTQGS,58.0,dbab9feed7e936cfa87372b03d6dc78b,airplane,ShapeNet,airplane_0214,airplane,ModelNet,False,airplane/ModelNet/airplane_0214,airplane/ShapeNet/dbab9feed7e936cfa87372b03d6dc78b,True,airplane,airplane,2,"['it', 'has', 'four', 'engines']",4,it has four engines,train,train,train,train,"[1, 23, 24, 322, 3576, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
332903,user_65,It has a wider wingspan,3ZAK8W07I67Q5L2A3TPCF6CE5LR0UX,43.0,9159a77918eb86cf408508ea36928b08,airplane,ShapeNet,ce4b8076f8f9a5a05be07e24c1d3227d,airplane,ShapeNet,False,airplane/ShapeNet/ce4b8076f8f9a5a05be07e24c1d3227d,airplane/ShapeNet/9159a77918eb86cf408508ea36928b08,False,airplane,airplane,2,"['it', 'has', 'a', 'wide', '-er', 'wingspan']",6,it has a wide -er wingspan,train,train,train,train,"[1, 23, 24, 26, 83, 9, 3582, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wing
332904,user_2068,It has two engines.,36DSNE9QZ7R2UMJZTFN9Y5ZLM5ZJOU,103.0,9159a77918eb86cf408508ea36928b08,airplane,ShapeNet,ce4b8076f8f9a5a05be07e24c1d3227d,airplane,ShapeNet,False,airplane/ShapeNet/ce4b8076f8f9a5a05be07e24c1d3227d,airplane/ShapeNet/9159a77918eb86cf408508ea36928b08,False,airplane,airplane,2,"['it', 'has', 'two', 'engines']",4,it has two engines,train,train,train,train,"[1, 23, 24, 17, 3576, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
332905,user_65,It has fewer engines,3TDXMTX3CDNGA5TPB1GF54YUNIF6IY,82.0,472e6c2a77198432e1211756a8e887aa,airplane,ShapeNet,da5fda29d2415fb09d92b4de623f5639,airplane,ShapeNet,False,airplane/ShapeNet/da5fda29d2415fb09d92b4de623f5639,airplane/ShapeNet/472e6c2a77198432e1211756a8e887aa,True,airplane,airplane,2,"['it', 'has', 'few', '-er', 'engines']",5,it has few -er engines,train,train,train,train,"[1, 23, 24, 859, 9, 3576, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",engine
332906,user_1712,the horizontal stabilizers are smaller,3KGTPGBS6ZEX1V5OIGTQYU5T2AC2U2,57.0,472e6c2a77198432e1211756a8e887aa,airplane,ShapeNet,da5fda29d2415fb09d92b4de623f5639,airplane,ShapeNet,False,airplane/ShapeNet/da5fda29d2415fb09d92b4de623f5639,airplane/ShapeNet/472e6c2a77198432e1211756a8e887aa,True,airplane,airplane,2,"['the', 'horizontal', 'stabilizers', 'are', 'small', '-er']",6,the horizontal stabilizers are small -er,train,train,train,train,"[1, 10, 265, 3584, 16, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332907,user_920,The target hsa triangles on the back of the wings.,3A0EX8ZRNAH86HPPBAJQ28EAS8YYB4,93.0,f6f2905883c49d179e0d0faf84afc607,airplane,ShapeNet,97e58a98eeee184565d73e2944dbef1d,airplane,ShapeNet,False,airplane/ShapeNet/97e58a98eeee184565d73e2944dbef1d,airplane/ShapeNet/f6f2905883c49d179e0d0faf84afc607,True,airplane,airplane,2,"['the', 'target', 'hsa', 'triangles', 'on', 'the', 'back', 'of', 'the', 'wings']",10,the target hsa triangles on the back of the wings,train,train,train,train,"[1, 10, 11, 3939, 862, 20, 10, 183, 38, 10, 762, 2, 0, 0, 0, 0, 0, 0]",wing
332908,user_1143,The target has wings that have larger points upwards at the ends,31Q0U3WYDR8OEZBWM401JJH42VT71K,293.0,f6f2905883c49d179e0d0faf84afc607,airplane,ShapeNet,97e58a98eeee184565d73e2944dbef1d,airplane,ShapeNet,False,airplane/ShapeNet/97e58a98eeee184565d73e2944dbef1d,airplane/ShapeNet/f6f2905883c49d179e0d0faf84afc607,True,airplane,airplane,2,"['the', 'target', 'has', 'wings', 'that', 'have', 'large', '-er', 'points', 'upwards', 'at', 'the', 'ends']",13,the target has wings that have large -er points upwards at the ends,train,train,train,train,"[1, 10, 11, 24, 762, 172, 84, 94, 9, 298, 209, 98, 10, 247, 2, 0, 0, 0]",wing
332913,user_923,It has 4 vertical stabilizers,3XC1O3LBOUFO24C7SHLL8UI0PV6TLZ,114.0,1c93b0eb9c313f5d9a6e43b878d5b335,airplane,ShapeNet,5c6590461085c93ea91e80f26309099e,airplane,ShapeNet,False,airplane/ShapeNet/5c6590461085c93ea91e80f26309099e,airplane/ShapeNet/1c93b0eb9c313f5d9a6e43b878d5b335,True,airplane,airplane,2,"['it', 'has', 'four', 'vertical', 'stabilizers']",5,it has four vertical stabilizers,train,train,train,train,"[1, 23, 24, 322, 283, 3584, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332914,user_786,Its fuselage nose has a needle-like probe sticking out,3SNVL38CI6LWWHSELVEU4K5HC9QKCT,112.0,820c903c55d7a1908f0d19519a0ef908,airplane,ShapeNet,e033b6ad34586a86cc1c9e8218bfe7fc,airplane,ShapeNet,False,airplane/ShapeNet/e033b6ad34586a86cc1c9e8218bfe7fc,airplane/ShapeNet/820c903c55d7a1908f0d19519a0ef908,True,airplane,airplane,2,"['its', 'fuselage', 'nose', 'has', 'a', 'needle', 'like', 'probe', 'sticking', 'out']",10,its fuselage nose has a needle like probe sticking out,test,train,test,train,"[1, 5, 3575, 1593, 24, 26, 794, 35, 3813, 949, 89, 2, 0, 0, 0, 0, 0, 0]",body
332915,user_1651,It has a large vertical stabilizer,3U0SRXB7CFY1AP2005W5L7L754WNR2,114.0,820c903c55d7a1908f0d19519a0ef908,airplane,ShapeNet,e033b6ad34586a86cc1c9e8218bfe7fc,airplane,ShapeNet,False,airplane/ShapeNet/e033b6ad34586a86cc1c9e8218bfe7fc,airplane/ShapeNet/820c903c55d7a1908f0d19519a0ef908,True,airplane,airplane,2,"['it', 'has', 'a', 'large', 'vertical', 'stabilizer']",6,it has a large vertical stabilizer,test,train,test,train,"[1, 23, 24, 26, 94, 283, 3590, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tail
332916,user_786,It has two feather dusters where the rear engine nozzles are expected to be,3OWEPKL08B5RS6ILRRYZGQU75XDN7P,188.0,57c4a88a7b2e10f14c971d5c531b9d1c,airplane,ShapeNet,fd67c89ff247f9e7442ed26ceeb35a60,airplane,ShapeNet,False,airplane/ShapeNet/fd67c89ff247f9e7442ed26ceeb35a60,airplane/ShapeNet/57c4a88a7b2e10f14c971d5c531b9d1c,False,airplane,airplane,2,"['it', 'has', 'two', 'feather', 'dusters', 'where', 'the', 'rear', 'engine', 'nozzles', 'are', 'expected', 'to', 'be']",14,it has two feather dusters where the rear engine nozzles are expected to be,train,train,train,train,"[1, 23, 24, 17, 600, 1412, 409, 10, 1188, 3577, 3796, 16, 3, 58, 204, 2, 0, 0]",engine
